Spot_id,Lng,Lat
B7402,121.366104,31.201132
B7403,121.341431,31.04361
B7437,121.486099,31.262014
B7439,121.426918,31.222918
B7505,121.168434,31.001156
B7506,121.261787,31.157526
B7517,121.386024,30.99514
B7519,121.741852,31.383593
B7536,121.482605,31.213955
B7542,121.422874,31.183905
B7568,121.525162,31.261316
B7578,121.187988,30.860846
B7596,121.094101,31.256311
B7614,121.433868,31.088211
B7630,121.403252,31.279877
B7644,121.541878,31.177877
B7652,121.4002,31.123322
B7669,121.597252,31.254984
B7674,121.524658,31.293657
B7677,121.065079,31.100729
B7682,121.068916,30.993696
B7687,121.317665,31.145119
B7690,121.525436,31.316586
B7708,121.35453,31.18449
B7709,121.333847,31.268496
B7717,121.510193,31.301788
B7726,121.445976,31.28784
B7745,121.681679,31.237804
B7746,121.543938,31.359444
B7753,121.739517,31.528807
B7758,121.383247,31.196825
B7772,121.240059,30.890907
B7799,121.273186,31.074625
B7808,121.23085,31.017841
B7824,121.051628,31.011723
B7831,121.654732,31.26659
B7847,121.529831,31.14377
B7857,121.358612,31.20892
B7874,121.063187,31.071444
B7882,121.309593,31.426058
B7892,121.327126,31.143414
B7930,121.623917,31.250336
B7932,121.528,31.012501
B7937,121.658249,31.542
B7973,121.442131,31.384417
B7978,121.512093,31.190905
B7981,121.411789,31.642948
B7985,121.446831,30.899
B7986,121.796883,30.902126
B8014,121.327179,31.310875
B8016,121.500023,31.383224
B8023,121.415482,31.25955
B8028,121.315491,31.136909
B8044,121.688087,31.201342
B8046,121.185417,31.03969
B8075,121.452103,31.00292
B8078,121.570732,31.136786
B8090,121.132454,31.025429
B8095,121.66407,31.066875
B8102,121.445847,31.203941
B8125,121.107536,31.166811
B8139,121.173134,30.782803
B8147,121.476097,31.20676
B8156,121.460297,30.912876
B8179,121.341377,31.31875
B8187,121.163292,30.900768
B8199,121.3489,31.255739
B8200,121.473442,31.192707
B8209,121.286201,31.184824
B8236,121.128777,30.934706
B8244,121.812035,30.90745
B8249,121.539871,31.669582
B8250,121.277779,31.737186
B8258,121.48748,31.407188
B8277,121.466682,30.98064
B8291,121.321793,30.726084
B8295,121.434441,31.101606
B8298,121.377663,30.749308
B8301,121.444466,31.18347
B8315,121.495087,31.396986
B8318,121.435867,31.258289
B8332,121.362976,31.028469
B8355,121.516418,31.174206
B8361,121.422493,31.044268
B8372,121.263039,30.798361
B8377,121.57016,31.24823
B8383,121.371742,31.202209
B8387,121.218277,30.955441
B8395,121.305504,31.10947
B8398,121.263763,31.430271
B8408,121.722244,31.227247
B8411,121.556664,31.103722
B8413,121.383339,31.249914
B8422,121.387321,31.624176
B8426,121.219841,31.013506
B8428,121.113762,31.154722
B8440,121.171265,30.934866
B8457,121.191177,31.147083
B8460,121.45681,31.030579
B8471,121.40464,31.095123
B8486,121.459656,31.268456
B8491,121.264275,30.977531
B8498,121.709061,31.531223
B8500,121.491821,31.198816
B8503,121.335686,31.144835
B8514,121.587761,31.260099
B8521,121.440704,31.303787
B8528,121.52092,31.176891
B8543,121.246902,31.443853
B8549,121.290466,31.058619
B8561,121.397903,31.358212
B8572,121.370674,31.032398
B8581,121.56485,31.172237
B8586,121.588318,31.190315
B8640,121.565094,31.12253
B8646,121.242111,31.385056
B8651,121.476288,31.180525
B8667,121.511955,31.283646
B8681,121.315422,31.064329
B8735,121.254425,31.368935
B8742,121.425934,31.148417
B8761,121.512764,31.273428
B8771,121.444473,31.373215
B8774,121.523354,31.240364
B8779,121.552551,31.215616
B8787,121.820198,31.066999
B8793,121.310349,31.786633
B8804,121.4758,31.294413
B8821,121.548294,31.306479
B8828,121.446114,31.194313
B8833,121.498932,31.142952
B8847,121.003151,31.09499
B8873,121.500984,30.978628
B8879,121.523926,30.959949
B8882,121.489403,31.320185
B8886,121.31955,30.947002
B8894,121.534004,31.182848
B8896,121.406342,31.208857
B8901,121.237656,31.12348
B8920,121.425636,31.303513
B8927,121.274712,31.406057
B8932,121.86026,31.025074
B8933,121.577759,30.924652
B8948,121.455208,31.315413
B8955,121.235748,31.031178
B8956,121.422226,31.241659
B8967,121.268806,30.940332
B8972,121.489922,31.255714
B8984,121.366272,31.033361
B8989,121.226448,31.018061
B8998,121.233948,31.035065
B9009,121.464989,31.272188
B9020,121.422745,31.003042
B9032,121.483559,31.206854
B9034,121.730972,31.085457
B9045,121.15976,31.012896
B9051,121.271347,31.118164
B9070,121.411537,31.044142
B9090,121.714653,31.263304
B9101,121.545883,31.235426
B9118,121.433228,31.406649
B9122,121.493904,31.177227
B9126,121.387558,31.10169
B9132,121.559464,31.180286
B9133,121.59243,31.273869
B9134,121.395302,31.01169
B9138,121.75708,31.519459
B9139,121.373894,31.09317
B9142,121.14341,31.005447
B9147,120.972878,31.055439
B9156,121.647835,31.000433
B9164,121.701607,31.223219
B9167,121.429436,31.316402
B9180,121.300591,31.006823
B9186,121.660355,31.194746
B9193,121.295952,31.317614
B9194,121.360954,31.023792
B9195,121.420776,31.06076
B9199,121.409866,31.191824
B0019,121.534576,31.188414
B0032,121.363441,31.378304
B0038,121.230171,31.056938
B0050,121.470337,31.249609
B0077,121.514214,31.219797
B0084,121.411362,31.177355
B0111,121.571854,31.178978
B0113,121.368729,31.740433
B0118,121.306633,31.431576
B0131,121.586632,31.283859
B0147,121.333961,31.242184
B0176,121.346939,31.289669
B0201,121.414482,31.129541
B0218,121.655678,31.586777
B0240,121.343719,31.263226
B0245,121.314041,31.304708
B0247,121.060303,31.085205
B0263,121.539726,31.176455
B0269,121.464401,31.248875
B0275,121.497475,31.302206
B0282,121.132652,31.185982
B0295,121.286285,30.834259
B0303,121.220947,31.749374
B0312,121.518829,30.941298
B0316,121.580086,31.24777
B0318,121.202522,31.050394
B0345,121.3591,30.805239
B0350,121.245842,31.174232
B0351,121.442932,31.081276
B0358,121.613266,31.292749
B0366,121.264259,31.333363
B0371,121.235901,31.481747
B0374,121.208023,31.426031
B0378,121.255554,31.006144
B0401,121.2761,31.240271
B0405,121.146812,31.16028
B0406,121.423752,30.689812
B0407,121.441025,30.920033
B0420,121.849197,30.992285
B0446,121.240158,31.01556
B0464,121.594749,31.326122
B0468,121.499992,31.171467
B0470,121.4757,31.28895
B0495,121.340347,30.848761
B0497,121.5606,31.261562
B0498,121.189896,31.257601
B0515,121.311256,31.147528
B0526,121.347282,30.983372
B0546,121.543167,31.166803
B0559,121.166077,31.143875
B0577,121.434265,31.233624
B0582,121.432526,31.303993
B0583,121.487442,31.166426
B0584,121.272606,31.172865
B0625,121.465477,30.924587
B0628,121.228897,31.376295
B0632,121.275146,30.911846
B0643,121.366409,31.176779
B0646,121.589699,31.438631
B0652,121.479469,31.683479
B0657,121.39653,31.025841
B0682,121.499519,31.33436
B0686,121.321693,31.112625
B0706,121.212746,31.156931
B0738,121.30603,31.177301
B0739,121.45343,31.153639
B0742,121.334717,31.373341
B0748,121.462921,31.311342
B0754,121.407555,31.003061
B0762,121.668549,30.920746
B0780,121.45649,31.266851
B0785,121.373329,31.20822
B0795,121.369736,31.256788
B0798,121.447746,31.392767
B0806,121.358521,30.770285
B0812,121.512604,31.308943
B0814,121.490509,31.174124
B0824,121.535133,31.19912
B0829,121.505013,31.288668
B0832,121.656799,31.112341
B0837,121.717461,31.218861
B0839,121.587425,31.269789
B0871,121.224007,31.385511
B0873,121.683723,31.204193
B0874,121.396721,31.635527
B0894,121.623352,31.293842
B0900,121.295624,31.141729
B0911,121.579384,31.009214
B0917,121.496613,31.155371
B0922,121.665199,31.275564
B0926,121.285294,31.220064
B0927,121.65226,31.268848
B0930,121.44577,30.986822
B0932,121.117561,31.033663
B0941,121.439537,30.905243
B0960,121.492706,31.376554
B0965,121.810936,30.898922
B0990,121.293465,31.446224
B0992,121.324448,30.939022
B0996,121.408554,31.2787
B1001,121.543709,31.218288
B1010,121.442528,31.089586
B1016,121.440315,31.360924
B1020,121.428902,31.175018
B1021,121.499947,31.347164
B1025,121.649162,30.945873
B1028,121.247978,31.381239
B1036,121.219093,31.174854
B1063,121.167534,30.885229
B1076,121.577728,31.130465
B1096,121.323479,31.442373
B1106,121.304977,31.007812
B1112,121.30024,31.716351
B1124,121.298668,31.475262
B1144,121.359222,31.158625
B1148,121.375954,31.17325
B1150,121.352379,31.256338
B1159,121.42244,31.1327
B1161,121.846169,30.852871
B1164,121.435875,31.268621
B1204,121.191338,31.272131
B1216,121.428802,30.832825
B1218,121.161034,30.895924
B1222,121.491241,31.363247
B1229,121.789139,30.938261
B1242,121.430687,31.296005
B1245,121.397156,31.32671
B1253,121.441269,31.324816
B1256,121.090515,31.004799
B1267,121.246223,30.785038
B1269,121.478683,31.261553
B1278,121.657585,31.20352
B1285,121.242531,31.459183
B1294,121.522896,31.368729
B1308,121.343773,30.751095
B1328,121.537933,31.20611
B1334,121.186951,30.781988
B1336,121.325294,31.244926
B1345,121.804337,31.499554
B1356,121.470604,30.919107
B1364,121.551231,31.66707
B1365,121.419632,30.795027
B1366,121.42868,31.669395
B1370,121.42923,30.992271
B1377,121.502266,31.151466
B1386,121.410088,31.13455
B1392,121.356407,30.75728
B1394,121.23922,31.252222
B1403,121.27813,31.838978
B1415,121.453407,30.920494
B1420,121.369919,31.343691
B1429,121.825256,31.317047
B1486,121.346436,31.254633
B1487,121.834045,31.455126
B1488,121.704681,31.025333
B1501,121.409325,31.266008
B1539,121.13784,31.154099
B1551,121.498596,31.227463
B1563,121.542618,31.299881
B1565,121.579323,31.092308
B1566,121.698715,31.107296
B1568,121.429245,31.209604
B1584,121.523659,31.236214
B1585,121.511131,31.183516
B1608,121.637589,31.127436
B1610,121.584305,31.245985
B1616,121.46843,30.973
B1623,121.720016,30.9384
B1632,121.561371,31.138754
B1635,121.311684,31.262217
B1652,121.547783,31.120081
B1656,121.543137,31.267563
B1674,121.374855,31.238218
B1694,121.254532,30.978781
B1702,121.205292,30.906721
B1704,121.112862,31.20743
B1750,121.168381,30.894836
B1760,121.471428,31.335775
B1780,121.352623,31.151205
B1807,121.407074,31.352598
B1811,121.210686,31.253571
B1819,121.129799,31.178236
B1839,121.383896,31.179754
B1841,121.254326,31.420652
B1844,121.069649,31.114491
B1862,121.104286,31.182388
B1868,121.857193,30.933523
B1873,121.404716,31.101719
B1890,121.414085,31.25355
B1897,121.543015,31.039825
B1899,121.23243,31.286835
B1912,121.441185,31.193085
B1913,121.331009,31.264904
B1926,121.480515,31.149427
B1932,121.394501,31.373199
B1938,121.596848,31.262856
B1958,121.217018,31.049732
B1962,121.582169,31.326921
B1976,121.353668,31.303717
B1977,121.330086,31.119232
B1980,121.297569,30.720577
B1983,121.315704,31.164207
B1993,121.275917,31.008741
B1997,121.55442,31.178793
B1998,121.545357,31.27043
B2000,121.378304,31.150469
B2004,121.167229,31.151112
B2015,121.509521,31.122557
B2024,121.198112,31.030411
B2041,121.487679,31.224552
B2043,121.316254,31.315094
B2045,121.676109,31.392731
B2054,121.378586,31.115967
B2055,121.533051,31.061916
B2098,121.399879,31.134674
B2104,121.238503,30.988775
B2128,121.661072,31.260399
B2136,121.766319,31.08774
B2141,121.633553,31.224533
B2155,121.696671,31.226339
B2168,121.590607,31.275951
B2170,121.256973,31.386101
B2176,121.336823,30.785963
B2181,121.42215,31.268229
B2202,121.435219,30.963451
B2207,121.203056,31.308416
B2217,121.521248,31.640678
B2219,121.691582,31.18877
B2222,121.218338,31.235081
B2251,121.619179,31.141615
B2256,121.442612,31.331268
B2281,121.672264,31.224918
B2294,121.406952,31.446926
B2302,121.273445,31.115583
B2322,121.358543,31.118004
B2333,121.819038,31.508373
B2334,121.507599,30.860645
B2338,121.607407,31.031479
B2356,121.609222,31.280266
B2358,121.458199,31.034456
B2361,121.279747,31.042763
B2363,121.402,31.419998
B2364,121.362007,31.262589
B2366,121.587212,31.033009
B2368,121.596985,31.268284
B2371,121.767784,31.356049
B2372,121.447838,31.035917
B2376,121.451263,31.335281
B2400,121.538383,31.291193
B2410,121.039917,31.061905
B2418,121.502724,31.074997
B2448,121.659058,31.272532
B2449,121.43026,31.16597
B2465,121.653534,31.558613
B2466,121.151329,30.897421
B2487,121.588501,31.585781
B2514,121.501976,31.649384
B2524,121.632294,31.119291
B2533,121.521744,31.219374
B2538,121.5672,31.148428
B2545,121.252922,31.211998
B2546,121.61731,31.218596
B2555,121.453506,31.216833
B2561,121.552719,31.268904
B2567,121.493767,31.201778
B2571,121.410522,31.23358
B2574,121.421638,31.359434
B2578,121.756218,31.176289
B2589,121.108337,31.144846
B2599,121.599983,31.186575
B2610,121.672768,30.915003
B2635,121.125748,31.185616
B2648,121.693626,31.26009
B2656,121.350418,30.821795
B2657,121.499207,31.160366
B2690,121.524612,31.228025
B2693,121.124901,31.144016
B2788,121.543381,31.236732
B2789,121.205696,30.928719
B2793,121.388329,31.173578
B2808,121.507271,31.200796
B2809,121.562538,31.227791
B2813,121.425316,31.195286
B2820,121.462379,31.301636
B2837,121.495705,31.365171
B2842,121.593231,31.036432
B2851,121.249893,31.377611
B2856,121.190491,30.991198
B2861,121.544373,31.242121
B2863,121.182343,31.359964
B2880,121.435669,31.335283
B2897,121.253311,31.396706
B2907,121.47554,31.66935
B2908,121.745621,30.898935
B2910,121.346931,31.011835
B2934,121.052513,30.999231
B2937,121.456673,31.018108
B2960,121.429909,31.618666
B2968,121.467003,31.042999
B2973,121.383247,30.99736
B2976,121.012016,30.905752
B2987,121.194267,31.248468
B2989,121.154808,31.365005
B2998,121.386642,31.144861
B3009,121.444611,31.200253
B3012,121.392181,31.063206
B3020,121.324318,31.254341
B3023,121.594139,31.261648
B3031,121.478249,30.79619
B3032,121.502792,30.907503
B3047,121.152397,31.007223
B3053,121.401291,31.321653
B3055,121.687569,31.185511
B3063,121.264465,31.179966
B3068,121.490799,31.17836
B3074,121.238991,31.010307
B3077,121.309547,31.159725
B3084,121.573586,31.132202
B3089,121.39328,31.090717
B3093,121.208031,31.097017
B3094,121.336502,31.256071
B3115,121.210953,31.027025
B3124,121.209099,31.247112
B3139,121.210487,31.017895
B3161,121.174332,31.36055
B3165,121.693916,31.300135
B3170,121.417213,31.378387
B3178,121.423286,31.350344
B3183,121.283379,31.116831
B3191,121.184204,31.181404
B3196,121.174965,31.133377
B3201,121.512787,31.061213
B3217,121.601814,31.005404
B3223,121.463036,31.32045
B3230,121.654289,31.223921
B3239,121.824402,31.547674
B3255,121.443054,30.991405
B3266,121.429863,31.288315
B3287,121.421684,31.71629
B3295,121.239265,30.760063
B3305,121.215576,30.828581
B3314,121.377159,31.309942
B3315,121.635895,31.159748
B3333,121.564209,31.212294
B3334,121.455437,30.977974
B3336,121.487106,31.248289
B3337,121.53598,30.864094
B3339,121.68367,31.195694
B3342,121.21946,31.030329
B3358,121.492126,31.158728
B3366,121.454247,31.254255
B3368,121.529205,31.005878
B3387,121.45359,31.28076
B3396,121.391441,31.350382
B3399,121.132668,31.225
B3425,121.272179,31.156818
B3427,121.766151,30.975122
B3431,121.533821,31.154081
B3436,121.365929,31.228878
B3438,121.42305,31.332888
B3447,121.146538,31.028345
B3479,121.344986,31.282104
B3483,121.276123,31.168495
B3490,121.433884,31.112476
B3502,121.334915,31.115971
B3503,121.4403,30.929123
B3512,121.473244,31.205395
B3514,121.462799,31.258307
B3538,121.17952,31.366318
B3540,121.276985,31.106195
B3541,121.636703,31.309404
B3560,121.158401,30.893654
B3564,121.05323,31.115128
B3571,121.090729,31.224073
B3572,121.574272,31.23518
B3574,121.026962,30.892126
B3575,121.563728,31.247559
B3583,121.569923,31.259327
B3586,120.929863,31.019447
B3591,121.350296,30.989498
B3613,121.240311,31.444429
B3620,121.600929,31.054461
B3627,121.470078,31.238274
B3632,121.354568,31.146107
B3639,121.432793,30.952965
B3646,121.719994,31.367729
B3672,121.895996,31.510586
B3679,121.889412,31.005226
B3685,121.431381,31.136829
B3710,121.401466,31.080769
B3715,121.403557,31.119959
B3720,121.528389,31.065214
B3734,121.480949,31.294384
B3737,121.545677,31.126289
B3751,121.557877,31.147018
B3763,121.315369,31.070431
B3768,121.141563,31.276592
B3773,121.433411,31.34815
B3787,121.51757,31.28377
B3789,121.218552,30.890881
B3797,121.535866,30.825655
B3803,121.413811,31.136503
B3804,121.099915,31.258377
B3809,121.357185,31.105516
B3826,121.005432,30.924303
B3857,121.642616,31.102922
B3877,121.598923,31.642902
B3879,121.511703,31.163929
B3909,121.189247,30.827171
B3922,121.215363,31.003422
B3923,121.349266,31.15246
B3926,121.242264,31.380997
B3928,121.378899,30.896338
B3947,121.852318,31.522211
B3959,120.940269,31.036942
B3964,121.468239,31.273302
B3968,121.271454,31.292152
B3978,121.32753,31.123787
B3994,121.231827,31.10729
B4015,121.372177,31.181931
B4022,121.323021,31.742193
B4050,121.643578,31.084423
B4071,121.667084,31.548769
B4073,121.671082,31.263731
B4075,121.458138,31.196493
B4097,121.473198,30.929352
B4099,121.705673,31.576773
B4114,121.763596,31.484676
B4123,121.539772,31.181604
B4137,121.240395,31.004292
B4147,121.526962,31.146734
B4152,121.563026,31.274038
B4158,121.432243,30.992126
B4167,121.655922,31.2187
B4177,121.660576,31.589451
B4178,121.463005,31.314859
B4185,121.229156,30.816607
B4198,121.390152,31.113586
B4227,121.41658,31.026424
B4237,121.481308,31.304411
B4298,121.236732,31.152765
B4303,121.572357,31.290161
B4311,121.49865,31.374525
B4341,121.467552,30.827026
B4349,121.485237,30.829597
B4354,121.43042,31.245081
B4363,121.495804,31.26437
B4374,121.76664,31.559252
B4384,121.431839,31.404104
B4399,121.42408,31.156881
B4431,121.510567,30.991953
B4448,121.537987,31.264372
B4459,121.458405,31.217541
B4480,121.908585,30.894524
B4488,121.147148,31.144693
B4500,121.561264,31.259228
B4507,121.314133,30.754704
B4514,121.69706,31.215181
B4550,121.586136,31.330034
B4552,121.760811,31.096579
B4567,121.687424,31.073303
B4571,121.227562,31.385534
B4587,121.228935,31.04467
B4604,121.165909,30.889919
B4610,121.268311,31.326071
B4624,121.32962,30.729616
B4649,121.730278,31.363646
B4650,121.431549,31.036911
B4673,121.209221,31.042021
B4706,121.038071,30.992357
B4710,121.133316,31.264578
B4719,121.683319,31.064545
B4725,121.342972,31.408918
B4729,121.450943,31.166903
B4734,121.852615,31.335711
B4736,121.266037,31.199278
B4737,121.196671,31.018528
B4743,121.583702,31.111988
B4744,121.433121,31.26548
B4745,121.42012,31.161734
B4754,121.572784,31.256758
B4762,121.66497,31.052786
B4767,121.074608,31.036179
B4826,121.401649,31.09692
B4828,121.476547,31.27845
B4837,121.454689,31.125994
B4841,121.107925,31.213408
B4842,121.339211,31.254833
B4852,121.6362,31.605162
B4853,121.350502,31.091417
B4857,121.485519,31.397278
B4860,121.332664,31.68071
B4862,121.400742,31.071142
B4868,121.488914,30.976397
B4879,121.760551,30.924681
B4882,121.448456,31.319757
B4899,121.425964,31.221323
B4900,121.450775,31.13855
B4902,121.371849,31.3918
B4903,121.301521,31.114334
B4923,121.835945,31.525667
B4928,121.71373,31.013943
B4958,121.212929,31.003075
B4968,121.428154,31.149765
B4979,121.07386,31.176355
B4981,121.22905,31.223269
B4984,121.583305,31.2609
B4987,121.22924,31.054251
B4989,121.35717,31.295946
B4994,121.247177,30.994209
B5005,121.141838,31.16272
B5019,121.262413,31.117334
B5025,121.545799,31.002478
B5035,121.286125,31.039724
B5047,121.414421,31.232426
B5060,121.11113,31.203114
B5062,121.365585,31.283245
B5078,121.487793,31.28282
B5089,121.335083,31.28047
B5092,121.176514,31.36183
B5093,121.440857,30.967678
B5112,121.043732,31.009157
B5116,121.339546,31.348492
B5123,121.680305,31.605665
B5125,121.475296,31.197514
B5137,121.338089,30.740664
B5138,121.289917,30.972597
B5140,121.316208,31.428537
B5158,121.385025,31.767305
B5161,121.68148,31.153877
B5162,121.401756,31.257687
B5165,121.535454,31.176016
B5167,121.274391,31.284285
B5171,121.479218,31.213842
B5218,121.312119,31.310999
B5219,121.626915,31.287348
B5231,121.722122,31.089705
B5246,121.363029,31.118736
B5248,121.649956,31.573458
B5259,121.381996,31.35606
B5263,121.21627,31.037569
B5293,121.803902,31.096413
B5294,121.485283,31.174456
B5300,121.397713,31.23654
B5309,120.90834,31.091585
B5315,121.524246,31.611975
B5316,121.015961,31.079372
B5322,121.505585,31.065882
B5324,121.508377,31.317282
B5328,121.218002,31.014572
B5354,121.504982,31.141735
B5356,121.494804,31.152985
B5398,121.25222,31.020931
B5409,121.230164,31.059626
B5416,121.466492,31.137741
B5421,121.270462,31.401756
B5439,121.470413,31.415903
B5453,121.485977,31.270231
B5457,121.503479,31.23061
B5479,121.318619,31.255495
B5483,121.380264,31.154732
B5495,121.424072,31.290714
B5497,121.334229,31.24527
B5505,121.419067,31.242973
B5509,121.726067,30.95002
B5517,121.422813,31.101833
B5528,121.561981,31.280262
B5546,121.358002,31.246019
B5570,121.360855,31.177181
B5573,121.375648,31.107924
B5595,121.304283,31.452131
B5655,121.779236,30.945749
B5658,121.25029,31.383154
B5678,121.38813,31.292675
B5682,121.600807,31.252274
B5688,121.353218,31.324287
B5692,121.189056,31.201519
B5705,121.372414,31.193802
B5710,121.326355,30.869493
B5712,121.186562,31.175755
B5718,121.150475,30.980381
B5735,121.398575,31.159157
B5738,121.371254,30.74087
B5739,121.425873,31.115602
B5740,121.286736,31.027048
B5745,121.238235,31.367769
B5747,121.763496,31.124622
B5752,121.588394,31.367489
B5780,121.302025,31.486994
B5781,121.500221,31.140875
B5784,121.330009,30.755747
B5785,121.348145,31.285715
B5787,121.285347,31.228325
B5789,121.351982,31.117153
B5793,121.426361,31.245983
B5814,121.458351,30.907848
B5819,121.446594,30.904259
B5843,121.230118,31.259102
B5851,121.372452,31.158577
B5858,121.346115,31.122604
B5869,121.276039,31.328318
B5870,121.261368,31.366541
B5873,121.401184,31.195526
B5893,121.557899,31.155855
B5897,121.501144,31.257092
B5912,121.589882,31.599628
B5922,121.762848,30.908482
B5930,121.350471,31.315046
B5934,121.443619,31.222719
B5952,121.492332,31.284441
B5962,121.418594,31.253323
B5963,121.295395,31.118881
B5977,121.444412,31.309086
B5979,121.55722,31.130001
B5986,121.190094,30.833363
B6007,121.478432,30.864849
B6010,121.192604,31.159363
B6027,121.477386,31.222021
B6047,121.232994,31.242319
B6055,121.431801,31.273783
B6057,121.304176,31.142439
B6067,121.479469,31.612679
B6068,121.665001,31.601749
B6089,121.819122,30.909601
B6093,121.238434,31.381958
B6103,121.40271,31.306665
B6120,121.050827,31.080791
B6128,121.768234,31.508823
B6129,121.488983,31.38937
B6134,121.466866,31.274416
B6152,121.817146,30.889736
B6174,121.158295,31.327747
B6180,121.387955,31.267271
B6195,121.314384,31.232082
B6205,121.41095,31.280212
B6235,121.416565,31.01111
B6253,121.266953,31.247868
B6255,121.165108,30.895941
B6257,121.479836,31.21867
B6269,121.214844,31.027615
B6277,121.508743,31.576977
B6287,121.412041,31.354277
B6299,121.473396,30.829487
B6318,121.373718,31.17948
B6320,121.314842,31.174767
B6329,121.74427,31.182531
B6333,121.150597,31.061398
B6336,121.384537,31.116119
B6367,121.531525,31.048733
B6385,121.425926,31.375805
B6402,121.032013,30.971195
B6406,121.386932,31.326014
B6420,121.590363,31.114944
B6421,121.541252,31.600779
B6422,121.568626,31.095945
B6425,121.558464,31.241169
B6429,121.44873,31.279772
B6444,121.37928,30.991268
B6452,121.591377,31.048903
B6458,121.272118,31.392046
B6459,121.639587,31.174286
B6478,121.441872,31.015686
B6479,121.434074,31.252579
B6486,121.355843,31.173826
B6492,121.576241,31.288286
B6496,121.632378,31.253658
B6511,121.265091,31.283667
B6512,121.439217,31.343208
B6518,121.026833,30.97197
B6520,121.543739,31.202547
B6523,121.571289,31.246578
B6531,121.317261,31.264368
B6538,121.865341,30.922686
B6541,121.549957,31.164604
B6569,121.241714,31.344809
B6588,121.20565,31.404417
B6593,121.29306,31.350389
B6606,121.42717,31.168207
B6615,121.527351,31.167906
B6623,121.63842,31.2027
B6635,121.621475,31.125429
B6643,121.474251,31.208323
B6672,121.406387,31.249908
B6714,121.468323,31.327116
B6720,121.440887,31.266371
B6722,121.264816,31.385117
B6727,121.768021,31.054359
B6732,120.916,31.106857
B6749,121.338737,30.986429
B6750,121.790947,30.897057
B6762,121.400826,31.28496
B6764,121.399994,31.182583
B6772,121.507095,31.160576
B6776,121.386101,31.31245
B6785,121.368637,31.156382
B6796,121.4561,30.935095
B6815,121.752365,31.210758
B6841,121.412041,31.173683
B6848,121.525856,31.628447
B6859,121.293678,30.801178
B6879,121.474289,31.27681
B6891,121.489716,31.401659
B6894,121.561302,31.114178
B6966,121.448227,31.229004
B6983,121.400513,31.636824
B7002,121.549294,31.621792
B7018,121.060974,31.076273
B7026,121.713142,31.033369
B7031,121.429726,31.404428
B7044,121.438904,31.222393
B7045,121.417801,31.173601
B7061,121.342979,31.42865
B7063,121.449944,30.975033
B7071,121.522491,31.583027
B7077,121.379112,31.189573
B7089,121.31826,30.73328
B7093,121.421143,31.286638
B7096,121.687363,31.279646
B7108,121.455742,31.010046
B7124,121.477615,31.331186
B7132,121.218781,31.024998
B7135,121.248657,31.006037
B7146,121.142967,30.95311
B7185,121.483398,31.021221
B7195,121.410995,31.088665
B7196,120.974396,31.046144
B7202,121.294792,31.025333
B7221,121.52552,31.158987
B7255,121.369476,31.18856
B7270,121.626251,31.185753
B7292,121.460464,31.204411
B7296,121.246147,31.281178
B7304,121.208305,31.160301
B7308,121.480919,31.249939
B7346,121.306671,31.297241
B7349,121.252785,31.424995
B7378,121.16275,31.289949
B7381,121.733253,30.865572
B7385,121.370445,31.087435
B7388,121.5868,31.113878
B7390,121.70546,31.195551
B7393,121.770905,31.052532
B7395,121.223732,31.283937
B7436,121.395126,31.452242
B7456,121.279732,31.357447
B7458,121.478142,30.914581
B7476,121.439201,31.227198
B7485,121.376915,31.267536
B7491,121.554214,31.285172
B7493,121.630066,31.270445
B7499,121.254158,31.050508
B7501,121.340828,30.71665
B7516,121.44725,30.970905
B7518,121.541412,31.159645
B7548,121.693108,31.399567
B7557,121.676888,31.253628
B7573,121.229492,30.964252
B7579,121.228355,31.134094
B7589,121.444527,31.190897
B7613,121.793839,31.008272
B7615,121.368073,31.211975
B7620,121.275032,31.23403
B7622,121.551399,31.181007
B7626,121.421806,31.418093
B7637,121.33477,31.266296
B7645,121.301689,30.805733
B7651,121.188042,31.035292
B7656,121.587746,31.306147
B7657,121.411575,31.232605
B7661,121.211998,31.231083
B7664,121.255852,31.069637
B7667,121.54525,31.136642
B7738,121.133514,30.90015
B7748,121.552834,30.870823
B7776,121.395844,31.120398
B7781,121.301094,30.834311
B7786,121.475502,31.231279
B7792,121.389519,31.633842
B7798,121.215446,31.051119
B7803,121.496468,31.271114
B7807,121.464706,31.045691
B7820,121.441635,30.947149
B7822,121.357407,31.249954
B7833,121.293175,31.211809
B7834,121.650856,31.199997
B7838,121.80101,31.491961
B7854,121.197769,31.065233
B7864,121.439568,30.900181
B7868,121.568657,31.122276
B7890,121.043091,30.887716
B7899,121.595116,31.13658
B7926,121.459976,31.289139
B7931,121.605019,31.553892
B7935,121.267029,31.113058
B7938,121.602478,31.03212
B7946,121.426498,31.0835
B7949,121.409279,31.079561
B7950,121.501038,30.88027
B7953,121.795135,30.867563
B7954,121.24852,31.010777
B7960,121.233078,30.894314
B7980,121.381363,31.138817
B7991,121.657242,31.093988
B7999,121.388329,31.258799
B8002,121.598907,31.26881
B8006,121.423576,31.23748
B8064,121.670143,31.416294
B8065,121.348724,30.836327
B8068,121.383415,31.106123
B8082,121.522583,30.974049
B8092,121.432198,30.963018
B8100,121.535736,31.157797
B8101,121.279221,31.326838
B8113,121.288887,31.412874
B8143,121.440636,31.270592
B8153,121.396568,31.055441
B8155,121.420906,31.615198
B8158,121.216789,31.315073
B8183,121.476021,31.196379
B8192,121.320419,31.008413
