Order_id,Spot_id,Site_id,Num
F6907,B8107,A092,14
F6908,B8279,A092,45
F6909,B8348,A092,52
F6910,B8774,A092,50
F6911,B8940,A092,13
F6912,B9101,A092,35
F6913,B9105,A092,40
F6914,B9173,A092,39
F6915,B0074,A093,60
F6916,B0168,A093,86
F6917,B0275,A093,96
F6918,B0439,A093,38
F6919,B0504,A093,36
F6920,B0759,A093,27
F6921,B0812,A093,42
F6922,B0829,A093,68
F6923,B1206,A093,38
F6924,B1339,A093,14
F6925,B1725,A093,91
F6926,B1744,A093,51
F6927,B1821,A093,70
F6928,B2160,A093,21
F6929,B2339,A093,53
F6930,B2888,A093,44
F6931,B2944,A093,49
F6932,B2945,A093,49
F6933,B3027,A093,51
F6934,B3049,A093,43
F6935,B3146,A093,67
F6936,B3222,A093,40
F6937,B3476,A093,19
F6938,B3559,A093,36
F6939,B3590,A093,64
F6940,B3664,A093,37
F6941,B3892,A093,30
F6942,B4169,A093,48
F6943,B4243,A093,41
F6944,B4333,A093,50
F6945,B4492,A093,18
F6946,B4523,A093,58
F6947,B4715,A093,73
F6948,B4766,A093,49
F6949,B4844,A093,46
F6950,B4892,A093,32
F6951,B4914,A093,28
F6952,B4921,A093,42
F6953,B4939,A093,53
F6954,B5236,A093,35
F6955,B5324,A093,4
F6956,B5679,A093,30
F6957,B5770,A093,53
F6958,B5863,A093,30
F6959,B5895,A093,41
F6960,B5964,A093,34
F6961,B6561,A093,30
F6962,B6929,A093,39
F6963,B7717,A093,17
F6964,B7859,A093,54
F6965,B7929,A093,22
F6966,B8089,A093,38
F6967,B8240,A093,24
F6968,B8462,A093,41
F6969,B8689,A093,17
F6970,B8726,A093,85
F6971,B9095,A093,36
F6972,B9189,A093,24
F6973,B0049,A094,34
F6974,B0154,A094,25
F6975,B0201,A094,60
F6976,B0298,A094,32
F6977,B0805,A094,51
F6978,B1085,A094,31
F6979,B1159,A094,45
F6980,B1246,A094,25
F6981,B1386,A094,34
F6982,B1389,A094,3
F6983,B1473,A094,27
F6984,B1875,A094,41
F6985,B1911,A094,40
F6986,B1992,A094,29
F6987,B2061,A094,53
F6988,B2180,A094,70
F6989,B2931,A094,14
F6990,B3054,A094,31
F6991,B3099,A094,20
F6992,B3480,A094,43
F6993,B3715,A094,44
F6994,B3803,A094,50
F6995,B4098,A094,69
F6996,B4344,A094,37
F6997,B4351,A094,36
F6998,B4392,A094,45
F6999,B4413,A094,31
F7000,B4512,A094,28
F7001,B4568,A094,32
F7002,B4926,A094,55
F7003,B4966,A094,26
F7004,B5250,A094,29
F7005,B5557,A094,52
F7006,B5737,A094,44
F7007,B5856,A094,44
F7008,B6170,A094,54
F7009,B6443,A094,34
F7010,B6495,A094,17
F7011,B6525,A094,31
F7012,B6547,A094,28
F7013,B6599,A094,30
F7014,B6719,A094,25
F7015,B6931,A094,24
F7016,B7126,A094,37
F7017,B7129,A094,19
F7018,B7271,A094,30
F7019,B7289,A094,42
F7020,B7358,A094,13
F7021,B7482,A094,16
F7022,B7769,A094,23
F7023,B7982,A094,30
F7024,B8025,A094,23
F7025,B8031,A094,38
F7026,B8057,A094,40
F7027,B8086,A094,34
F7028,B8111,A094,36
F7029,B8334,A094,30
F7030,B8388,A094,28
F7031,B8488,A094,42
F7032,B8591,A094,29
F7033,B8718,A094,39
F7034,B8742,A094,25
F7035,B8975,A094,53
F7036,B9017,A094,13
F7037,B0029,A095,38
F7038,B0114,A095,8
F7039,B0143,A095,46
F7040,B0373,A095,66
F7041,B0402,A095,52
F7042,B0405,A095,27
F7043,B0485,A095,2
F7044,B0559,A095,4
F7045,B0565,A095,11
F7046,B0603,A095,7
F7047,B0616,A095,56
F7048,B0722,A095,30
F7049,B0760,A095,16
F7050,B0818,A095,76
F7051,B0858,A095,31
F7052,B0859,A095,23
F7053,B0872,A095,25
F7054,B0974,A095,26
F7055,B1043,A095,38
F7056,B1093,A095,41
F7057,B1122,A095,50
F7058,B1210,A095,32
F7059,B1441,A095,8
F7060,B1521,A095,5
F7061,B1539,A095,39
F7062,B1601,A095,44
F7063,B1642,A095,10
F7064,B1672,A095,33
F7065,B1790,A095,3
F7066,B1892,A095,5
F7067,B1931,A095,6
F7068,B1957,A095,26
F7069,B2069,A095,32
F7070,B2153,A095,18
F7071,B2174,A095,28
F7072,B2385,A095,2
F7073,B2472,A095,35
F7074,B2480,A095,27
F7075,B2562,A095,13
F7076,B2589,A095,18
F7077,B2596,A095,1
F7078,B2662,A095,15
F7079,B2693,A095,40
F7080,B2710,A095,29
F7081,B2821,A095,52
F7082,B2974,A095,38
F7083,B3025,A095,14
F7084,B3067,A095,30
F7085,B3079,A095,6
F7086,B3145,A095,44
F7087,B3196,A095,5
F7088,B3240,A095,15
F7089,B3389,A095,21
F7090,B3420,A095,25
F7091,B3499,A095,11
F7092,B3506,A095,33
F7093,B3518,A095,45
F7094,B3628,A095,25
F7095,B3799,A095,25
F7096,B3891,A095,5
F7097,B3937,A095,41
F7098,B3974,A095,8
F7099,B3976,A095,11
F7100,B4116,A095,27
F7101,B4134,A095,10
F7102,B4263,A095,55
F7103,B4267,A095,27
F7104,B4352,A095,26
F7105,B4357,A095,36
F7106,B4382,A095,4
F7107,B4406,A095,47
F7108,B4420,A095,44
F7109,B4477,A095,13
F7110,B4488,A095,42
F7111,B4549,A095,37
F7112,B4630,A095,20
F7113,B4637,A095,25
F7114,B4783,A095,14
F7115,B4953,A095,32
F7116,B5002,A095,16
F7117,B5005,A095,33
F7118,B5031,A095,11
F7119,B5206,A095,11
F7120,B5381,A095,5
F7121,B5394,A095,21
F7122,B5434,A095,5
F7123,B5466,A095,17
F7124,B5467,A095,19
F7125,B5508,A095,12
F7126,B5530,A095,3
F7127,B5592,A095,48
F7128,B5724,A095,4
F7129,B5749,A095,62
F7130,B5813,A095,34
F7131,B5818,A095,31
F7132,B5872,A095,24
F7133,B6005,A095,36
F7134,B6022,A095,24
F7135,B6026,A095,4
F7136,B6078,A095,22
F7137,B6293,A095,44
F7138,B6366,A095,20
F7139,B6435,A095,8
F7140,B6508,A095,44
F7141,B6753,A095,18
F7142,B6761,A095,11
F7143,B6818,A095,6
F7144,B6846,A095,17
F7145,B6883,A095,8
F7146,B6921,A095,16
F7147,B6958,A095,33
F7148,B6988,A095,23
F7149,B7056,A095,7
F7150,B7345,A095,10
F7151,B7353,A095,15
F7152,B7368,A095,9
F7153,B7465,A095,34
F7154,B7543,A095,9
F7155,B7565,A095,2
F7156,B7612,A095,26
F7157,B7649,A095,34
F7158,B7876,A095,17
F7159,B7983,A095,34
F7160,B8072,A095,17
F7161,B8125,A095,7
F7162,B8212,A095,30
F7163,B8220,A095,6
F7164,B8226,A095,19
F7165,B8235,A095,8
F7166,B8282,A095,4
F7167,B8356,A095,3
F7168,B8403,A095,27
F7169,B8428,A095,28
F7170,B8489,A095,6
F7171,B8573,A095,25
F7172,B8582,A095,11
F7173,B8608,A095,27
F7174,B8693,A095,12
F7175,B8867,A095,21
F7176,B8912,A095,23
F7177,B8986,A095,30
F7178,B8996,A095,46
F7179,B9004,A095,3
F7180,B9061,A095,37
F7181,B9073,A095,13
F7182,B9082,A095,12
F7183,B9102,A095,16
F7184,B9146,A095,54
F7185,B9163,A095,13
F7186,B0260,A096,54
F7187,B0466,A096,14
F7188,B0689,A096,35
F7189,B0948,A096,27
F7190,B1432,A096,44
F7191,B2162,A096,53
F7192,B2541,A096,32
F7193,B3177,A096,45
F7194,B3490,A096,42
F7195,B3685,A096,43
F7196,B3812,A096,37
F7197,B5436,A096,69
F7198,B5739,A096,57
F7199,B5742,A096,12
F7200,B5771,A096,36
F7201,B5981,A096,24
F7202,B6232,A096,59
F7203,B6658,A096,33
F7204,B6755,A096,88
F7205,B6875,A096,31
F7206,B6963,A096,47
F7207,B7398,A096,36
F7208,B8378,A096,40
F7209,B8468,A096,18
F7210,B0094,A097,46
F7211,B0222,A097,26
F7212,B0393,A097,15
F7213,B0502,A097,16
F7214,B0568,A097,24
F7215,B0673,A097,59
F7216,B0887,A097,52
F7217,B1053,A097,49
F7218,B1073,A097,26
F7219,B1205,A097,8
F7220,B1209,A097,16
F7221,B1294,A097,11
F7222,B1343,A097,40
F7223,B1699,A097,66
F7224,B1738,A097,28
F7225,B1788,A097,57
F7226,B1905,A097,26
F7227,B1934,A097,2
F7228,B1978,A097,36
F7229,B2212,A097,5
F7230,B2274,A097,21
F7231,B2436,A097,1
F7232,B2526,A097,52
F7233,B2534,A097,6
F7234,B2647,A097,37
F7235,B2659,A097,11
F7236,B3260,A097,31
F7237,B3330,A097,25
F7238,B3448,A097,29
F7239,B3507,A097,10
F7240,B3528,A097,7
F7241,B3635,A097,11
F7242,B3764,A097,34
F7243,B3834,A097,27
F7244,B3839,A097,65
F7245,B3843,A097,34
F7246,B3949,A097,13
F7247,B3969,A097,15
F7248,B4001,A097,24
F7249,B4318,A097,35
F7250,B4339,A097,34
F7251,B4522,A097,33
F7252,B4533,A097,11
F7253,B4629,A097,27
F7254,B4760,A097,7
F7255,B4812,A097,4
F7256,B5273,A097,19
F7257,B5445,A097,27
F7258,B5523,A097,15
F7259,B5611,A097,49
F7260,B5752,A097,3
F7261,B5844,A097,3
F7262,B6039,A097,35
F7263,B6091,A097,35
F7264,B6160,A097,3
F7265,B6254,A097,11
F7266,B6346,A097,10
F7267,B6521,A097,28
F7268,B6584,A097,15
F7269,B6704,A097,49
F7270,B6709,A097,38
F7271,B6748,A097,23
F7272,B6886,A097,3
F7273,B6914,A097,10
F7274,B7057,A097,38
F7275,B7111,A097,40
F7276,B7336,A097,8
F7277,B7638,A097,38
F7278,B7658,A097,20
F7279,B7692,A097,32
F7280,B7746,A097,6
F7281,B7924,A097,15
F7282,B8340,A097,55
F7283,B8451,A097,23
F7284,B8778,A097,45
F7285,B8818,A097,12
F7286,B8963,A097,5
F7287,B9096,A097,18
F7288,B0302,A098,65
F7289,B0442,A098,53
F7290,B0655,A098,38
F7291,B0661,A098,79
F7292,B1280,A098,55
F7293,B1347,A098,40
F7294,B1443,A098,55
F7295,B1576,A098,74
F7296,B2053,A098,42
F7297,B2115,A098,27
F7298,B2152,A098,54
F7299,B2419,A098,52
F7300,B2555,A098,40
F7301,B2605,A098,59
F7302,B2779,A098,88
F7303,B2965,A098,30
F7304,B3004,A098,18
F7305,B3452,A098,29
F7306,B3627,A098,57
F7307,B4208,A098,54
F7308,B4459,A098,54
F7309,B4622,A098,41
F7310,B4663,A098,42
F7311,B4696,A098,27
F7312,B4917,A098,33
F7313,B5323,A098,29
F7314,B5400,A098,54
F7315,B6027,A098,35
F7316,B6028,A098,54
F7317,B6251,A098,36
F7318,B6257,A098,27
F7319,B6370,A098,33
F7320,B6392,A098,43
F7321,B6477,A098,57
F7322,B6648,A098,9
F7323,B6771,A098,15
F7324,B6806,A098,47
F7325,B6991,A098,49
F7326,B7137,A098,28
F7327,B7884,A098,37
F7328,B7894,A098,46
F7329,B7922,A098,75
F7330,B8375,A098,32
F7331,B8518,A098,40
F7332,B8614,A098,37
F7333,B8652,A098,21
F7334,B8868,A098,58
F7335,B8877,A098,28
F7336,B0003,A099,15
F7337,B0034,A099,38
F7338,B0073,A099,46
F7339,B0107,A099,17
F7340,B0144,A099,10
F7341,B0268,A099,9
F7342,B0327,A099,2
F7343,B0359,A099,5
F7344,B0388,A099,87
F7345,B0397,A099,18
F7346,B0420,A099,46
F7347,B0436,A099,12
F7348,B0558,A099,27
F7349,B0610,A099,88
F7350,B0651,A099,60
F7351,B0668,A099,10
F7352,B0723,A099,16
F7353,B0773,A099,52
F7354,B0790,A099,6
F7355,B0808,A099,14
F7356,B0820,A099,7
F7357,B0947,A099,28
F7358,B0952,A099,31
F7359,B1003,A099,8
F7360,B1057,A099,12
F7361,B1090,A099,53
F7362,B1153,A099,15
F7363,B1161,A099,2
F7364,B1180,A099,49
F7365,B1190,A099,7
F7366,B1237,A099,1
F7367,B1251,A099,12
F7368,B1259,A099,6
F7369,B1284,A099,40
F7370,B1367,A099,11
F7371,B1490,A099,8
F7372,B1523,A099,12
F7373,B1532,A099,30
F7374,B1693,A099,8
F7375,B1721,A099,1
F7376,B1723,A099,4
F7377,B1762,A099,13
F7378,B1868,A099,12
F7379,B1887,A099,60
F7380,B1954,A099,4
F7381,B2035,A099,2
F7382,B2036,A099,62
F7383,B2242,A099,65
F7384,B2250,A099,3
F7385,B2332,A099,5
F7386,B2536,A099,5
F7387,B2594,A099,12
F7388,B2601,A099,14
F7389,B2604,A099,24
F7390,B2728,A099,20
F7391,B2790,A099,1
F7392,B2847,A099,24
F7393,B2850,A099,2
F7394,B2916,A099,22
F7395,B2958,A099,2
F7396,B3073,A099,9
F7397,B3160,A099,15
F7398,B3205,A099,17
F7399,B3233,A099,1
F7400,B3258,A099,12
F7401,B3307,A099,30
F7402,B3310,A099,12
F7403,B3369,A099,4
F7404,B3383,A099,6
F7405,B3456,A099,3
F7406,B3545,A099,19
F7407,B3679,A099,13
F7408,B3930,A099,56
F7409,B3962,A099,5
F7410,B3982,A099,1
F7411,B3990,A099,7
F7412,B3999,A099,17
F7413,B4096,A099,1
F7414,B4108,A099,8
F7415,B4133,A099,13
F7416,B4299,A099,4
F7417,B4476,A099,41
F7418,B4480,A099,23
F7419,B4483,A099,1
F7420,B4494,A099,7
F7421,B4591,A099,3
F7422,B4634,A099,4
F7423,B4676,A099,12
F7424,B4691,A099,10
F7425,B4712,A099,16
F7426,B4757,A099,16
F7427,B4820,A099,7
F7428,B4822,A099,42
F7429,B4898,A099,5
F7430,B4909,A099,13
F7431,B5211,A099,26
F7432,B5249,A099,7
F7433,B5293,A099,14
F7434,B5370,A099,35
F7435,B5405,A099,7
F7436,B5407,A099,21
F7437,B5426,A099,5
F7438,B5430,A099,60
F7439,B5474,A099,6
F7440,B5554,A099,5
F7441,B5586,A099,27
F7442,B5701,A099,19
F7443,B5729,A099,15
F7444,B5775,A099,5
F7445,B5834,A099,3
F7446,B5874,A099,24
F7447,B5951,A099,4
F7448,B6248,A099,1
F7449,B6307,A099,2
F7450,B6325,A099,5
F7451,B6351,A099,20
F7452,B6490,A099,8
F7453,B6516,A099,10
F7454,B6537,A099,11
F7455,B6538,A099,7
F7456,B6695,A099,1
F7457,B6727,A099,20
F7458,B6919,A099,3
F7459,B6976,A099,22
F7460,B6984,A099,3
F7461,B6994,A099,2
F7462,B7048,A099,9
F7463,B7140,A099,4
F7464,B7193,A099,41
F7465,B7248,A099,1
F7466,B7361,A099,2
F7467,B7373,A099,1
F7468,B7393,A099,20
F7469,B7529,A099,5
F7470,B7538,A099,3
F7471,B7550,A099,18
F7472,B7556,A099,10
F7473,B7613,A099,1
F7474,B7640,A099,5
F7475,B7725,A099,9
F7476,B7751,A099,4
F7477,B7806,A099,11
F7478,B7812,A099,3
F7479,B7826,A099,5
F7480,B7942,A099,11
F7481,B8009,A099,56
F7482,B8011,A099,4
F7483,B8048,A099,8
F7484,B8069,A099,5
F7485,B8132,A099,4
F7486,B8168,A099,10
F7487,B8286,A099,8
F7488,B8287,A099,5
F7489,B8296,A099,1
F7490,B8314,A099,37
F7491,B8358,A099,3
F7492,B8453,A099,1
F7493,B8621,A099,3
F7494,B8645,A099,24
F7495,B8787,A099,2
F7496,B8803,A099,2
F7497,B8822,A099,3
F7498,B8932,A099,1
F7499,B8937,A099,8
F7500,B8982,A099,3
F7501,B9204,A099,1
F7502,B0042,A100,38
F7503,B0150,A100,31
F7504,B0538,A100,18
F7505,B0923,A100,17
F7506,B1040,A100,20
F7507,B1337,A100,37
F7508,B2014,A100,11
F7509,B2017,A100,27
F7510,B2034,A100,5
F7511,B2064,A100,12
F7512,B2080,A100,4
F7513,B2208,A100,20
F7514,B2257,A100,6
F7515,B2700,A100,18
F7516,B2702,A100,7
F7517,B2917,A100,10
F7518,B3541,A100,6
F7519,B3580,A100,8
F7520,B3828,A100,26
F7521,B4132,A100,43
F7522,B4521,A100,10
F7523,B4588,A100,6
F7524,B4605,A100,8
F7525,B4657,A100,37
F7526,B5124,A100,38
F7527,B5139,A100,9
F7528,B5615,A100,17
F7529,B5731,A100,9
F7530,B6050,A100,50
F7531,B6284,A100,8
F7532,B6324,A100,17
F7533,B6380,A100,10
F7534,B7119,A100,3
F7535,B7512,A100,7
F7536,B7552,A100,13
F7537,B7827,A100,21
F7538,B8253,A100,9
F7539,B8747,A100,26
F7540,B8850,A100,23
F7541,B8858,A100,14
F7542,B0163,A101,52
F7543,B0601,A101,58
F7544,B1002,A101,40
F7545,B1333,A101,30
F7546,B1890,A101,19
F7547,B2167,A101,37
F7548,B2705,A101,65
F7549,B2961,A101,37
F7550,B3040,A101,29
F7551,B3096,A101,66
F7552,B3328,A101,33
F7553,B3951,A101,42
F7554,B4139,A101,57
F7555,B4924,A101,39
F7556,B5162,A101,32
F7557,B5284,A101,59
F7558,B5447,A101,64
F7559,B5962,A101,49
F7560,B5970,A101,78
F7561,B6114,A101,23
F7562,B6368,A101,46
F7563,B6562,A101,41
F7564,B6672,A101,26
F7565,B6698,A101,9
F7566,B6781,A101,46
F7567,B7062,A101,15
F7568,B7300,A101,27
F7569,B8023,A101,11
F7570,B8137,A101,60
F7571,B8665,A101,38
F7572,B8668,A101,19
F7573,B8934,A101,42
F7574,B9206,A101,34
F7575,B9211,A101,31
F7576,B0048,A102,25
F7577,B0198,A102,35
F7578,B0203,A102,64
F7579,B0249,A102,26
F7580,B0398,A102,25
F7581,B0515,A102,28
F7582,B0579,A102,32
F7583,B0669,A102,12
F7584,B0738,A102,26
F7585,B1109,A102,54
F7586,B1176,A102,28
F7587,B1198,A102,79
F7588,B1275,A102,62
F7589,B1410,A102,37
F7590,B1592,A102,33
F7591,B1678,A102,14
F7592,B1963,A102,56
F7593,B1983,A102,60
F7594,B2240,A102,80
F7595,B2321,A102,37
F7596,B2415,A102,36
F7597,B2447,A102,14
F7598,B2745,A102,42
F7599,B2760,A102,34
F7600,B2782,A102,19
F7601,B2811,A102,40
F7602,B2838,A102,62
F7603,B2852,A102,28
F7604,B2921,A102,22
F7605,B2923,A102,13
F7606,B3077,A102,14
F7607,B3488,A102,67
F7608,B3515,A102,41
F7609,B3840,A102,29
F7610,B3863,A102,41
F7611,B3872,A102,26
F7612,B3978,A102,31
F7613,B3984,A102,89
F7614,B4238,A102,17
F7615,B4314,A102,29
F7616,B4342,A102,39
F7617,B4435,A102,45
F7618,B4665,A102,25
F7619,B4669,A102,11
F7620,B4823,A102,30
F7621,B5310,A102,35
F7622,B5490,A102,38
F7623,B5626,A102,24
F7624,B5633,A102,46
F7625,B5902,A102,44
F7626,B5949,A102,29
F7627,B5992,A102,14
F7628,B6102,A102,46
F7629,B6155,A102,54
F7630,B6320,A102,24
F7631,B6396,A102,11
F7632,B6517,A102,33
F7633,B6532,A102,29
F7634,B6556,A102,37
F7635,B6565,A102,25
F7636,B6582,A102,16
F7637,B6820,A102,36
F7638,B7362,A102,10
F7639,B7371,A102,63
F7640,B7687,A102,28
F7641,B7892,A102,35
F7642,B7956,A102,17
F7643,B8028,A102,37
F7644,B8062,A102,9
F7645,B8131,A102,32
F7646,B8321,A102,20
F7647,B8331,A102,41
F7648,B8503,A102,8
F7649,B8525,A102,6
F7650,B8529,A102,22
F7651,B8660,A102,22
F7652,B8746,A102,13
F7653,B8807,A102,10
F7654,B9169,A102,39
F7655,B0090,A103,41
F7656,B0199,A103,11
F7657,B0271,A103,52
F7658,B0385,A103,61
F7659,B0401,A103,36
F7660,B0699,A103,11
F7661,B0753,A103,57
F7662,B0794,A103,59
F7663,B0926,A103,27
F7664,B1052,A103,15
F7665,B1274,A103,9
F7666,B1455,A103,3
F7667,B1549,A103,26
F7668,B1755,A103,23
F7669,B1835,A103,59
F7670,B1866,A103,18
F7671,B1876,A103,31
F7672,B1939,A103,35
F7673,B1970,A103,6
F7674,B2026,A103,25
F7675,B2067,A103,11
F7676,B2545,A103,42
F7677,B2695,A103,24
F7678,B2792,A103,16
F7679,B2798,A103,15
F7680,B3395,A103,5
F7681,B3491,A103,37
F7682,B3805,A103,4
F7683,B3816,A103,16
F7684,B3945,A103,12
F7685,B4005,A103,10
F7686,B4018,A103,2
F7687,B4117,A103,10
F7688,B4225,A103,21
F7689,B4548,A103,11
F7690,B4607,A103,10
F7691,B4645,A103,22
F7692,B4667,A103,14
F7693,B4721,A103,18
F7694,B4736,A103,28
F7695,B4779,A103,28
F7696,B4785,A103,14
F7697,B4795,A103,13
F7698,B4827,A103,22
F7699,B5020,A103,31
F7700,B5195,A103,10
F7701,B5201,A103,20
F7702,B5245,A103,15
F7703,B5599,A103,16
F7704,B5697,A103,27
F7705,B5727,A103,9
F7706,B5787,A103,11
F7707,B6000,A103,7
F7708,B6009,A103,12
F7709,B6086,A103,18
F7710,B6161,A103,23
F7711,B6253,A103,13
F7712,B6358,A103,12
F7713,B6671,A103,8
F7714,B6701,A103,2
F7715,B6724,A103,7
F7716,B6872,A103,8
F7717,B6979,A103,5
F7718,B7020,A103,9
F7719,B7042,A103,18
F7720,B7150,A103,22
F7721,B7247,A103,6
F7722,B7352,A103,28
F7723,B7620,A103,18
F7724,B7768,A103,3
F7725,B7833,A103,38
F7726,B8045,A103,8
F7727,B8176,A103,8
F7728,B8254,A103,14
F7729,B8337,A103,16
F7730,B8410,A103,27
F7731,B8447,A103,20
F7732,B8686,A103,14
F7733,B8865,A103,3
F7734,B9048,A103,12
F7735,B0343,A104,44
F7736,B0380,A104,56
F7737,B0821,A104,38
F7738,B1151,A104,40
F7739,B1391,A104,72
F7740,B1855,A104,60
F7741,B2400,A104,35
F7742,B2719,A104,53
F7743,B2933,A104,54
F7744,B3081,A104,37
F7745,B3696,A104,47
F7746,B3775,A104,57
F7747,B3988,A104,43
F7748,B4309,A104,19
F7749,B4482,A104,64
F7750,B4723,A104,52
F7751,B4950,A104,75
F7752,B5087,A104,38
F7753,B5189,A104,38
F7754,B5227,A104,36
F7755,B5413,A104,31
F7756,B5558,A104,41
F7757,B5841,A104,44
F7758,B5985,A104,55
F7759,B6683,A104,27
F7760,B7264,A104,35
F7761,B7329,A104,61
F7762,B7688,A104,37
F7763,B8167,A104,47
F7764,B8196,A104,50
F7765,B8288,A104,35
F7766,B8719,A104,34
F7767,B8788,A104,38
F7768,B0070,A105,27
F7769,B0336,A105,22
F7770,B0395,A105,12
F7771,B0415,A105,25
F7772,B0541,A105,15
F7773,B0678,A105,8
F7774,B0819,A105,34
F7775,B0863,A105,21
F7776,B0964,A105,19
F7777,B0999,A105,22
F7778,B1899,A105,13
F7779,B2228,A105,13
F7780,B2318,A105,21
F7781,B2432,A105,6
F7782,B2459,A105,5
F7783,B2663,A105,13
F7784,B3110,A105,1
F7785,B3216,A105,22
F7786,B3275,A105,13
F7787,B3477,A105,14
F7788,B3534,A105,6
F7789,B3677,A105,12
F7790,B4038,A105,18
F7791,B4212,A105,2
F7792,B4490,A105,36
F7793,B4539,A105,22
F7794,B4573,A105,7
F7795,B4596,A105,23
F7796,B4768,A105,7
F7797,B5073,A105,7
F7798,B5126,A105,22
F7799,B5186,A105,11
F7800,B5216,A105,14
F7801,B5267,A105,16
F7802,B5334,A105,16
F7803,B5503,A105,21
F7804,B5555,A105,5
F7805,B6199,A105,15
F7806,B6274,A105,5
F7807,B6504,A105,14
F7808,B6569,A105,43
F7809,B6634,A105,10
F7810,B6870,A105,6
F7811,B7022,A105,6
F7812,B7079,A105,12
F7813,B7170,A105,17
F7814,B7296,A105,9
F7815,B7363,A105,10
F7816,B7395,A105,6
F7817,B7425,A105,16
F7818,B7600,A105,10
F7819,B8158,A105,22
F7820,B8194,A105,9
F7821,B8228,A105,9
F7822,B8272,A105,9
F7823,B8649,A105,8
F7824,B8699,A105,16
F7825,B8983,A105,22
F7826,B9044,A105,7
F7827,B0021,A106,37
F7828,B0058,A106,44
F7829,B0101,A106,7
F7830,B0132,A106,3
F7831,B0146,A106,3
F7832,B0185,A106,5
F7833,B0256,A106,39
F7834,B0258,A106,22
F7835,B0264,A106,1
F7836,B0344,A106,44
F7837,B0581,A106,51
F7838,B0606,A106,4
F7839,B0728,A106,6
F7840,B0793,A106,11
F7841,B0899,A106,7
F7842,B0919,A106,9
F7843,B0920,A106,10
F7844,B0954,A106,6
F7845,B0988,A106,3
F7846,B1099,A106,6
F7847,B1299,A106,19
F7848,B1345,A106,23
F7849,B1425,A106,2
F7850,B1467,A106,8
F7851,B1487,A106,2
F7852,B1512,A106,10
F7853,B1545,A106,4
F7854,B1687,A106,9
F7855,B1705,A106,11
F7856,B1858,A106,3
F7857,B1867,A106,10
F7858,B1914,A106,20
F7859,B1972,A106,16
F7860,B2045,A106,4
F7861,B2059,A106,3
F7862,B2097,A106,15
F7863,B2172,A106,1
F7864,B2206,A106,10
F7865,B2285,A106,8
F7866,B2312,A106,6
F7867,B2333,A106,10
F7868,B2367,A106,11
F7869,B2371,A106,8
F7870,B2453,A106,11
F7871,B2460,A106,2
F7872,B2488,A106,16
F7873,B2510,A106,36
F7874,B2523,A106,3
F7875,B2620,A106,12
F7876,B2729,A106,15
F7877,B2769,A106,3
F7878,B2868,A106,10
F7879,B2977,A106,15
F7880,B3071,A106,9
F7881,B3118,A106,1
F7882,B3149,A106,1
F7883,B3239,A106,7
F7884,B3428,A106,14
F7885,B3440,A106,10
F7886,B3646,A106,2
F7887,B3671,A106,15
F7888,B3672,A106,6
F7889,B3711,A106,3
F7890,B3777,A106,5
F7891,B3900,A106,8
F7892,B3947,A106,18
F7893,B3995,A106,14
F7894,B4007,A106,6
F7895,B4058,A106,8
F7896,B4114,A106,2
F7897,B4138,A106,2
F7898,B4141,A106,8
F7899,B4372,A106,5
F7900,B4387,A106,3
F7901,B4546,A106,5
F7902,B4570,A106,4
F7903,B4609,A106,5
F7904,B4649,A106,4
F7905,B4681,A106,12
F7906,B4687,A106,1
F7907,B4761,A106,5
F7908,B4771,A106,5
F7909,B4840,A106,3
F7910,B4885,A106,4
F7911,B4907,A106,6
F7912,B4923,A106,24
F7913,B5088,A106,2
F7914,B5152,A106,23
F7915,B5435,A106,1
F7916,B5667,A106,63
F7917,B5673,A106,25
F7918,B5998,A106,16
F7919,B6004,A106,3
F7920,B6063,A106,4
F7921,B6128,A106,3
F7922,B6142,A106,10
F7923,B6176,A106,3
F7924,B6267,A106,2
F7925,B6376,A106,10
F7926,B6544,A106,4
F7927,B6548,A106,15
F7928,B6591,A106,2
F7929,B6594,A106,20
F7930,B6660,A106,4
F7931,B6901,A106,1
F7932,B7128,A106,1
F7933,B7175,A106,26
F7934,B7256,A106,1
F7935,B7519,A106,2
F7936,B7548,A106,5
F7937,B7603,A106,14
F7938,B7701,A106,8
F7939,B7753,A106,1
F7940,B7838,A106,2
F7941,B7901,A106,5
F7942,B8064,A106,13
F7943,B8105,A106,6
F7944,B8177,A106,4
F7945,B8182,A106,4
F7946,B8283,A106,2
F7947,B8364,A106,16
F7948,B8420,A106,11
F7949,B8431,A106,1
F7950,B8495,A106,1
F7951,B8563,A106,1
F7952,B8698,A106,1
F7953,B8798,A106,2
F7954,B8999,A106,9
F7955,B9093,A106,9
F7956,B9138,A106,14
F7957,B9202,A106,2
F7958,B9213,A106,3
F7959,B0002,A107,47
F7960,B0186,A107,60
F7961,B0516,A107,80
F7962,B0711,A107,48
F7963,B0761,A107,43
F7964,B1118,A107,61
F7965,B1135,A107,40
F7966,B1612,A107,34
F7967,B1637,A107,26
F7968,B1655,A107,77
F7969,B1799,A107,48
F7970,B2038,A107,34
F7971,B2433,A107,70
F7972,B2474,A107,50
F7973,B2607,A107,67
F7974,B2681,A107,29
F7975,B2841,A107,7
F7976,B3002,A107,8
F7977,B3009,A107,67
F7978,B3237,A107,59
F7979,B3321,A107,60
F7980,B3626,A107,64
F7981,B3662,A107,81
