Order_id,Spot_id,Shop_id,Pickup_time,Delivery_time,Num
E1998,B2356,S510,16:24,17:54,3
E1999,B2356,S510,16:52,18:22,2
E2000,B2356,S510,17:43,19:13,1
E2001,B2356,S510,17:47,19:17,2
E2002,B2768,S510,17:57,19:27,1
E2003,B4481,S510,13:25,14:55,3
E2004,B6455,S510,15:13,16:43,3
E2005,B0655,S510,15:13,16:43,3
E2006,B8039,S510,17:38,19:08,3
E2007,B1958,S017,16:05,17:35,2
E2008,B8497,S510,18:17,19:47,1
E2009,B1372,S511,15:57,17:27,1
E2010,B2356,S511,18:22,19:52,1
E2011,B2768,S511,13:27,14:57,1
E2012,B2768,S511,13:32,15:02,1
E2013,B2959,S511,13:00,14:30,1
E2014,B5074,S511,15:01,16:31,1
E2015,B7338,S511,14:12,15:42,1
E2016,B7324,S512,14:55,16:25,3
E2017,B3219,S513,13:31,15:01,2
E2018,B1958,S017,17:54,19:24,2
E2019,B6455,S513,11:50,13:20,1
E2020,B9037,S513,11:53,13:23,1
E2021,B2607,S514,12:51,14:21,16
E2022,B4156,S514,15:07,16:37,1
E2023,B2132,S515,12:02,13:32,2
E2024,B2350,S515,11:56,13:26,1
E2025,B2351,S515,13:03,14:33,3
E2026,B2351,S515,17:48,19:18,3
E2027,B2063,S017,11:51,13:21,1
E2028,B3125,S515,18:17,19:47,2
E2029,B3822,S515,12:17,13:47,2
E2030,B4156,S515,13:05,14:35,2
E2031,B4716,S515,14:28,15:58,2
E2032,B0051,S515,17:52,19:22,2
E2033,B5272,S515,12:39,14:09,3
E2034,B5272,S515,13:05,14:35,2
E2035,B5395,S515,13:01,14:31,2
E2036,B2063,S017,12:32,14:02,1
E2037,B5886,S515,16:38,18:08,2
E2038,B5886,S515,18:09,19:39,2
E2039,B5908,S515,13:15,14:45,3
E2040,B6246,S515,13:27,14:57,2
E2041,B7030,S515,11:50,13:20,2
E2042,B7030,S515,14:14,15:44,2
E2043,B7030,S515,16:09,17:39,3
E2044,B7030,S515,17:26,18:56,2
E2045,B8066,S515,11:46,13:16,2
E2046,B0810,S515,18:22,19:52,1
E2047,B2063,S017,17:35,19:05,1
E2048,B8733,S515,13:08,14:38,2
E2049,B8733,S515,15:00,16:30,3
E2050,B1466,S516,13:07,14:37,4
E2051,B4880,S516,15:02,16:32,3
E2052,B7030,S517,15:00,16:30,3
E2053,B2689,S518,12:20,13:50,3
E2054,B6110,S518,17:21,18:51,1
E2055,B0655,S518,15:28,16:58,2
E2056,B2739,S017,12:38,14:08,1
E2057,B7030,S518,13:31,15:01,2
E2058,B6246,S519,11:30,13:00,2
E2059,B7887,S520,12:14,13:44,2
E2060,B4119,S521,15:23,16:53,1
E2061,B8733,S521,15:30,17:00,1
E2062,B2351,S522,13:45,15:15,3
E2063,B2739,S004,17:55,19:25,9
E2064,B3148,S017,13:51,15:21,1
E2065,B4716,S522,12:37,14:07,2
E2066,B4716,S522,13:15,14:45,2
E2067,B6623,S522,14:44,16:14,3
E2068,B0870,S522,11:41,13:11,2
E2069,B0870,S522,12:35,14:05,2
E2070,B4716,S523,11:55,13:25,2
E2071,B2141,S524,13:43,15:13,5
E2072,B2327,S524,12:09,13:39,2
E2073,B3148,S017,14:48,16:18,1
E2074,B2327,S524,18:29,19:59,2
E2075,B4119,S524,14:05,15:35,2
E2076,B0536,S524,12:07,13:37,5
E2077,B5908,S524,11:35,13:05,3
E2078,B8733,S524,13:09,14:39,1
E2079,B2141,S525,12:23,13:53,3
E2080,B2327,S525,11:43,13:13,1
E2081,B2327,S525,12:45,14:15,3
E2082,B2327,S525,17:12,18:42,1
E2083,B4880,S525,13:54,15:24,1
E2084,B3148,S017,17:06,18:36,1
E2085,B6012,S525,12:42,14:12,1
E2086,B8733,S525,12:46,14:16,2
E2087,B1466,S526,13:37,15:07,2
E2088,B1956,S526,17:52,19:22,1
E2089,B7270,S526,12:13,13:43,2
E2090,B7959,S527,14:33,16:03,2
E2091,B3919,S528,13:49,15:19,2
E2092,B1327,S529,13:30,15:00,1
E2093,B4239,S017,15:17,16:47,1
E2094,B1233,S530,11:33,13:03,6
E2095,B0204,S530,12:02,13:32,5
E2096,B3874,S530,17:40,19:10,4
E2097,B4817,S530,13:04,14:34,5
E2098,B5147,S530,12:10,13:40,2
E2099,B6623,S530,17:54,19:24,3
E2100,B7756,S530,12:18,13:48,3
E2101,B0116,S531,12:29,13:59,2
E2102,B1327,S531,12:09,13:39,5
E2103,B1327,S531,18:06,19:36,2
E2104,B4587,S017,12:31,14:01,1
E2105,B0204,S531,15:38,17:08,1
E2106,B2141,S531,17:21,18:51,8
E2107,B2430,S531,11:33,13:03,1
E2108,B2430,S531,13:06,14:36,1
E2109,B2430,S531,15:38,17:08,1
E2110,B4260,S531,17:47,19:17,2
E2111,B4277,S531,12:38,14:08,1
E2112,B4368,S531,12:04,13:34,3
E2113,B5147,S531,11:43,13:13,5
E2114,B5147,S531,17:03,18:33,2
E2115,B5067,S017,11:52,13:22,1
E2116,B5147,S531,18:10,19:40,4
E2117,B6545,S531,12:40,14:10,2
E2118,B7770,S531,13:42,15:12,1
E2119,B8066,S531,11:33,13:03,1
E2120,B8066,S531,12:18,13:48,1
E2121,B1327,S532,12:52,14:22,1
E2122,B4368,S533,14:28,15:58,1
E2123,B4368,S533,16:06,17:36,2
E2124,B6012,S533,18:02,19:32,1
E2125,B4368,S534,12:07,13:37,2
E2126,B5067,S017,15:34,17:04,1
E2127,B4368,S534,13:12,14:42,2
E2128,B5147,S534,14:43,16:13,1
E2129,B4368,S535,14:24,15:54,2
E2130,B5147,S535,14:28,15:58,5
E2131,B6012,S535,11:32,13:02,3
E2132,B6623,S535,11:46,13:16,2
E2133,B1625,S536,12:22,13:52,20
E2134,B3198,S536,15:12,16:42,17
E2135,B3895,S536,13:11,14:41,15
E2136,B7074,S017,11:45,13:15,1
E2137,B4119,S536,17:55,19:25,19
E2138,B4119,S536,18:29,19:59,13
E2139,B4277,S536,12:40,14:10,12
E2140,B0051,S536,15:13,16:43,18
E2141,B5179,S536,15:02,16:32,20
E2142,B1576,S537,12:18,13:48,2
E2143,B1576,S537,15:31,17:01,3
E2144,B1576,S537,18:13,19:43,3
E2145,B2452,S537,13:04,14:34,2
E2146,B7798,S017,12:41,14:11,1
E2147,B3166,S537,12:29,13:59,5
E2148,B3166,S537,17:03,18:33,4
E2149,B4021,S537,11:42,13:12,2
E2150,B4021,S537,11:57,13:27,6
E2151,B4021,S537,12:25,13:55,2
E2152,B4021,S537,13:50,15:20,3
E2153,B4708,S537,13:13,14:43,2
E2154,B7282,S537,12:11,13:41,3
E2155,B0927,S537,13:25,14:55,3
E2156,B7831,S538,13:31,15:01,1
E2157,B7831,S538,13:56,15:26,1
E2158,B1576,S539,17:58,19:28,1
E2159,B1576,S539,18:12,19:42,1
E2160,B0224,S539,11:48,13:18,1
E2161,B7705,S539,12:08,13:38,1
E2162,B7705,S539,12:17,13:47,1
E2163,B3166,S540,18:16,19:46,1
E2164,B4021,S540,11:43,13:13,2
E2165,B4021,S540,12:00,13:30,1
E2166,B5291,S004,17:38,19:08,14
E2167,B4021,S540,12:03,13:33,1
E2168,B4021,S540,13:14,14:44,3
E2169,B4021,S540,13:39,15:09,1
E2170,B4021,S540,18:00,19:30,1
E2171,B7282,S540,13:10,14:40,2
E2172,B7282,S540,17:00,18:30,4
E2173,B7282,S540,18:14,19:44,2
E2174,B1101,S541,11:36,13:06,2
E2175,B1576,S541,11:45,13:15,1
E2176,B7074,S018,13:33,15:03,1
E2177,B1576,S541,11:54,13:24,2
E2178,B1576,S541,13:20,14:50,1
E2179,B2034,S541,12:46,14:16,1
E2180,B2034,S541,13:33,15:03,3
E2181,B0224,S541,11:46,13:16,2
E2182,B0224,S541,12:38,14:08,1
E2183,B0224,S541,13:16,14:46,1
E2184,B2448,S541,14:53,16:23,2
E2185,B3166,S541,12:42,14:12,1
E2186,B4021,S541,11:54,13:24,1
E2187,B7074,S018,16:59,18:29,2
E2188,B4021,S541,12:56,14:26,3
E2189,B7282,S541,11:42,13:12,2
E2190,B7282,S541,11:59,13:29,3
E2191,B7282,S541,12:43,14:13,6
E2192,B7282,S541,12:48,14:18,4
E2193,B7282,S541,13:30,15:00,1
E2194,B7705,S541,12:18,13:48,2
E2195,B7705,S541,14:22,15:52,1
E2196,B2452,S542,18:26,19:56,3
E2197,B4424,S542,11:52,13:22,5
E2198,B1101,S543,11:56,13:26,1
E2199,B1101,S543,13:15,14:45,1
E2200,B3166,S543,12:19,13:49,1
E2201,B4021,S543,12:15,13:45,2
E2202,B4021,S543,12:26,13:56,3
E2203,B4021,S543,18:11,19:41,3
E2204,B7282,S543,12:38,14:08,3
E2205,B1207,S019,15:05,16:35,1
E2206,B7282,S543,13:24,14:54,1
E2207,B1576,S544,16:57,18:27,1
E2208,B2117,S544,17:32,19:02,1
E2209,B4021,S544,12:35,14:05,1
E2210,B5526,S544,11:49,13:19,1
E2211,B1576,S545,12:22,13:52,1
E2212,B1576,S545,12:34,14:04,1
E2213,B1576,S545,12:46,14:16,1
E2214,B1576,S545,13:15,14:45,5
E2215,B1207,S019,17:41,19:11,1
E2216,B0224,S545,12:56,14:26,2
E2217,B0224,S545,16:55,18:25,1
E2218,B2448,S545,17:08,18:38,1
E2219,B4021,S545,13:14,14:44,2
E2220,B7705,S545,11:36,13:06,4
E2221,B7705,S545,11:53,13:23,2
E2222,B7705,S545,12:02,13:32,2
E2223,B7705,S545,12:26,13:56,1
E2224,B7705,S545,12:39,14:09,1
E2225,B7705,S545,16:50,18:20,1
E2226,B1207,S019,17:52,19:22,1
E2227,B7705,S545,17:22,18:52,2
E2228,B7705,S545,17:45,19:15,3
E2229,B1576,S546,17:19,18:49,2
E2230,B0224,S547,18:25,19:55,2
E2231,B7705,S547,12:42,14:12,1
E2232,B7705,S547,16:33,18:03,1
E2233,B3517,S548,15:37,17:07,2
E2234,B0597,S548,12:47,14:17,1
E2235,B3732,S549,16:41,18:11,2
E2236,B6853,S549,11:56,13:26,5
E2237,B6853,S549,15:10,16:40,5
E2238,B2604,S550,13:20,14:50,3
E2239,B1225,S551,13:16,14:46,3
E2240,B2906,S551,12:57,14:27,4
E2241,B1550,S552,14:02,15:32,4
E2242,B2717,S552,17:58,19:28,2
E2243,B1532,S553,12:36,14:06,1
E2244,B5430,S553,18:01,19:31,1
E2245,B0073,S553,17:04,18:34,2
E2246,B8861,S553,12:13,13:43,1
E2247,B3142,S554,11:39,13:09,2
E2248,B3142,S554,16:06,17:36,2
E2249,B3142,S554,17:10,18:40,1
E2250,B3142,S554,17:22,18:52,1
E2251,B3570,S554,14:21,15:51,1
E2252,B4046,S554,11:33,13:03,3
E2253,B4046,S554,14:41,16:11,2
E2254,B4046,S554,15:52,17:22,1
E2255,B4046,S554,17:08,18:38,1
E2256,B4046,S554,17:17,18:47,1
E2257,B1207,S005,14:28,15:58,2
E2258,B1424,S019,11:43,13:13,2
E2259,B0467,S554,16:09,17:39,1
E2260,B5591,S554,14:35,16:05,1
E2261,B5764,S554,15:58,17:28,2
E2262,B5764,S554,16:18,17:48,3
E2263,B5764,S554,17:06,18:36,2
E2264,B6666,S554,16:05,17:35,2
E2265,B6666,S554,17:21,18:51,2
E2266,B1424,S019,17:23,18:53,1
E2267,B8889,S554,14:18,15:48,3
E2268,B8889,S554,14:34,16:04,2
E2269,B8889,S554,16:00,17:30,4
E2270,B1180,S555,14:21,15:51,1
E2271,B1532,S555,11:34,13:04,1
E2272,B1532,S555,13:52,15:22,2
E2273,B1424,S019,18:18,19:48,1
E2274,B3930,S555,13:23,14:53,3
E2275,B8009,S555,17:15,18:45,3
E2276,B8314,S555,12:20,13:50,1
E2277,B8314,S555,18:06,19:36,3
E2278,B8861,S555,11:35,13:05,2
E2279,B1532,S556,13:37,15:07,1
E2280,B6351,S557,12:20,13:50,1
E2281,B1499,S019,12:09,13:39,1
E2282,B1532,S558,11:34,13:04,1
E2283,B1532,S558,12:16,13:46,1
E2284,B1532,S558,13:20,14:50,1
E2285,B1532,S558,13:34,15:04,3
E2286,B3930,S558,13:18,14:48,2
E2287,B3930,S558,14:40,16:10,1
E2288,B0073,S558,12:27,13:57,1
E2289,B0073,S558,16:34,18:04,1
E2290,B8009,S558,13:39,15:09,1
E2291,B1499,S019,12:17,13:47,1
E2292,B8314,S558,12:28,13:58,1
E2293,B8314,S558,13:02,14:32,1
E2294,B8314,S558,14:10,15:40,1
E2295,B8314,S558,18:27,19:57,2
E2296,B8861,S558,13:08,14:38,2
E2297,B8861,S558,14:03,15:33,1
E2298,B0073,S559,13:09,14:39,1
E2299,B8009,S559,14:05,15:35,1
E2300,B1499,S019,15:51,17:21,2
E2301,B3930,S560,11:35,13:05,9
E2302,B8861,S560,18:02,19:32,5
E2303,B1532,S561,12:09,13:39,1
E2304,B1532,S561,12:50,14:20,1
E2305,B3930,S561,14:37,16:07,1
E2306,B0073,S561,12:47,14:17,1
E2307,B8009,S561,13:06,14:36,1
E2308,B8861,S561,12:09,13:39,1
E2309,B1532,S562,13:03,14:33,2
E2310,B1532,S562,13:24,14:54,3
E2311,B1499,S019,16:27,17:57,1
E2312,B1532,S562,14:09,15:39,2
E2313,B6351,S562,13:27,14:57,1
E2314,B0073,S562,12:34,14:04,1
E2315,B8314,S562,11:44,13:14,3
E2316,B8314,S562,13:14,14:44,1
E2317,B5430,S563,18:26,19:56,3
E2318,B1532,S564,13:27,14:57,1
E2319,B1532,S564,17:54,19:24,2
E2320,B1499,S019,17:15,18:45,1
E2321,B3930,S564,14:59,16:29,1
E2322,B5370,S564,13:13,14:43,1
E2323,B5370,S564,16:45,18:15,3
E2324,B6351,S564,12:40,14:10,1
E2325,B6351,S564,14:41,16:11,1
E2326,B0651,S564,11:52,13:22,2
E2327,B0073,S564,13:20,14:50,1
E2328,B0073,S564,14:14,15:44,3
E2329,B8009,S564,12:12,13:42,3
E2330,B1499,S019,17:16,18:46,1
E2331,B8009,S564,12:16,13:46,1
E2332,B8314,S564,12:09,13:39,2
E2333,B8314,S564,12:25,13:55,1
E2334,B8314,S564,13:03,14:33,1
E2335,B8861,S564,11:44,13:14,1
E2336,B8861,S564,11:53,13:23,1
E2337,B8861,S564,12:17,13:47,1
E2338,B8861,S564,13:00,14:30,1
E2339,B1499,S019,17:39,19:09,2
E2340,B8861,S564,13:52,15:22,1
E2341,B8861,S565,12:32,14:02,2
E2342,B1532,S566,12:18,13:48,2
E2343,B1532,S566,12:38,14:08,1
E2344,B1532,S566,13:52,15:22,1
E2345,B8009,S566,17:30,19:00,1
E2346,B1532,S567,11:42,13:12,1
E2347,B1532,S568,17:40,19:10,1
E2348,B1597,S005,18:27,19:57,2
E2349,B1499,S019,18:19,19:49,1
E2350,B3930,S568,17:33,19:03,1
E2351,B0073,S569,12:52,14:22,1
E2352,B8861,S570,13:07,14:37,2
E2353,B1532,S571,16:00,17:30,2
E2354,B1958,S019,11:45,13:15,2
E2355,B8861,S571,18:26,19:56,2
E2356,B1532,S572,17:01,18:31,1
E2357,B1532,S572,18:24,19:54,1
E2358,B3930,S572,12:14,13:44,2
E2359,B3930,S572,18:14,19:44,1
E2360,B0073,S572,11:50,13:20,1
E2361,B0073,S572,12:18,13:48,1
E2362,B8314,S572,17:29,18:59,1
E2363,B8861,S572,18:20,19:50,1
E2364,B1958,S019,12:25,13:55,3
E2365,B1532,S573,12:53,14:23,2
E2366,B1532,S573,13:32,15:02,1
E2367,B3930,S573,12:25,13:55,1
E2368,B3930,S573,17:35,19:05,3
E2369,B5430,S573,16:50,18:20,1
E2370,B8009,S573,12:18,13:48,1
E2371,B8009,S573,12:36,14:06,1
E2372,B8314,S573,18:16,19:46,1
E2373,B8861,S573,12:34,14:04,1
E2374,B1958,S019,12:30,14:00,1
E2375,B8861,S573,14:59,16:29,1
E2376,B1532,S574,17:15,18:45,7
E2377,B1532,S574,17:18,18:48,14
E2378,B6351,S574,18:09,19:39,6
E2379,B0073,S574,17:25,18:55,23
E2380,B0073,S574,18:08,19:38,10
E2381,B0073,S575,12:36,14:06,1
E2382,B1532,S576,15:30,17:00,3
E2383,B1958,S019,13:08,14:38,2
E2384,B1762,S577,13:10,14:40,1
E2385,B2036,S577,11:32,13:02,3
E2386,B2036,S577,12:13,13:43,1
E2387,B2036,S577,13:13,14:43,2
E2388,B2036,S577,17:36,19:06,3
E2389,B2036,S577,18:01,19:31,2
E2390,B0436,S577,13:58,15:28,1
E2391,B1958,S019,13:24,14:54,1
E2392,B0436,S577,17:00,18:30,2
E2393,B0773,S577,11:49,13:19,2
E2394,B0773,S577,12:02,13:32,1
E2395,B7826,S577,12:10,13:40,1
E2396,B7826,S577,12:32,14:02,2
E2397,B7826,S577,12:52,14:22,1
E2398,B7826,S577,13:05,14:35,3
E2399,B7826,S577,14:13,15:43,1
E2400,B1958,S019,14:34,16:04,2
E2401,B7826,S577,15:25,16:55,5
E2402,B7826,S577,16:57,18:27,3
E2403,B8822,S577,12:43,14:13,1
E2404,B8822,S577,13:26,14:56,1
E2405,B1161,S578,12:24,13:54,2
E2406,B1958,S019,15:14,16:44,1
E2407,B2242,S578,14:07,15:37,2
E2408,B0436,S578,12:40,14:10,2
E2409,B0436,S578,16:54,18:24,3
E2410,B0773,S578,11:44,13:14,1
E2411,B0773,S578,13:55,15:25,1
E2412,B7826,S578,12:28,13:58,2
E2413,B7826,S578,12:40,14:10,1
E2414,B7826,S578,13:28,14:58,2
E2415,B7826,S578,13:43,15:13,2
E2416,B1958,S019,16:24,17:54,1
E2417,B7826,S578,15:17,16:47,1
E2418,B7826,S578,18:05,19:35,4
E2419,B5834,S579,11:36,13:06,4
E2420,B0610,S579,17:33,19:03,2
E2421,B7826,S579,11:51,13:21,1
E2422,B7826,S579,12:22,13:52,4
E2423,B7826,S579,12:51,14:21,2
E2424,B7826,S579,13:37,15:07,2
E2425,B8822,S579,11:58,13:28,2
E2426,B1958,S019,18:13,19:43,2
E2427,B8822,S579,15:01,16:31,3
E2428,B8822,S579,17:42,19:12,1
E2429,B0773,S580,13:55,15:25,3
E2430,B6215,S581,14:40,16:10,2
E2431,B7826,S581,11:49,13:19,1
E2432,B7826,S581,12:01,13:31,1
E2433,B7826,S581,13:05,14:35,1
E2434,B7826,S581,14:44,16:14,1
E2435,B7826,S581,17:50,19:20,1
E2436,B2036,S582,11:40,13:10,3
E2437,B1958,S005,11:57,13:27,4
E2438,B2063,S019,12:15,13:45,4
E2439,B2036,S582,12:21,13:51,1
E2440,B2036,S582,12:40,14:10,2
E2441,B2036,S582,18:12,19:42,3
E2442,B2242,S582,13:17,14:47,1
E2443,B3310,S582,13:36,15:06,1
E2444,B3310,S582,15:48,17:18,1
E2445,B0436,S582,11:36,13:06,1
E2446,B0436,S582,13:47,15:17,1
E2447,B2063,S019,12:42,14:12,4
E2448,B0773,S582,11:59,13:29,1
E2449,B0773,S582,12:49,14:19,1
E2450,B7826,S582,11:36,13:06,1
E2451,B7826,S582,12:42,14:12,2
E2452,B7826,S582,14:34,16:04,2
E2453,B7826,S582,16:25,17:55,2
E2454,B7826,S582,17:52,19:22,3
E2455,B8009,S582,17:55,19:25,1
E2456,B2063,S019,12:56,14:26,4
E2457,B8822,S582,12:57,14:27,3
E2458,B8822,S582,14:54,16:24,1
E2459,B8822,S582,15:17,16:47,1
E2460,B0610,S583,17:36,19:06,13
E2461,B2063,S019,14:29,15:59,1
E2462,B1762,S584,12:23,13:53,4
E2463,B2242,S584,12:53,14:23,1
E2464,B2242,S584,18:15,19:45,1
E2465,B2063,S019,14:42,16:12,1
E2466,B0436,S584,11:47,13:17,1
E2467,B0436,S584,13:12,14:42,1
E2468,B0436,S584,13:26,14:56,2
E2469,B0436,S584,17:14,18:44,1
E2470,B0436,S584,17:38,19:08,1
E2471,B0436,S584,18:16,19:46,2
E2472,B5834,S584,12:45,14:15,2
E2473,B0610,S584,13:35,15:05,1
E2474,B2063,S019,16:03,17:33,2
E2475,B0773,S584,13:26,14:56,2
E2476,B0773,S584,14:23,15:53,1
E2477,B0773,S584,15:04,16:34,1
E2478,B0773,S584,16:42,18:12,1
E2479,B0773,S584,16:53,18:23,1
E2480,B0773,S584,18:26,19:56,1
E2481,B2063,S019,16:42,18:12,2
E2482,B7826,S584,11:41,13:11,4
E2483,B7826,S584,11:53,13:23,1
E2484,B7826,S584,12:03,13:33,1
E2485,B7826,S584,12:28,13:58,4
E2486,B7826,S584,12:44,14:14,1
E2487,B7826,S584,13:08,14:38,2
E2488,B7826,S584,14:24,15:54,2
E2489,B7826,S584,15:37,17:07,1
E2490,B7826,S584,17:29,18:59,2
E2491,B7826,S584,17:45,19:15,3
E2492,B2063,S019,17:09,18:39,1
E2493,B7826,S584,18:04,19:34,1
E2494,B7826,S584,18:28,19:58,1
E2495,B8009,S584,18:12,19:42,1
E2496,B8822,S584,11:45,13:15,1
E2497,B2063,S019,17:27,18:57,1
E2498,B8822,S584,11:54,13:24,1
E2499,B8822,S584,12:12,13:42,4
E2500,B8822,S584,12:26,13:56,1
E2501,B8822,S584,12:35,14:05,1
E2502,B8822,S584,14:56,16:26,1
E2503,B8822,S584,15:02,16:32,1
E2504,B8822,S584,16:36,18:06,1
E2505,B2063,S019,18:06,19:36,1
E2506,B2036,S585,11:41,13:11,1
E2507,B2036,S585,13:10,14:40,2
E2508,B2036,S585,13:36,15:06,1
E2509,B2036,S585,16:57,18:27,1
E2510,B2036,S585,17:20,18:50,1
E2511,B2036,S585,18:02,19:32,1
E2512,B2036,S585,18:26,19:56,1
E2513,B2242,S585,13:21,14:51,1
E2514,B3310,S585,14:54,16:24,3
E2515,B2063,S005,18:18,19:48,3
E2516,B2063,S019,18:28,19:58,3
E2517,B0436,S585,12:55,14:25,1
E2518,B0436,S585,13:56,15:26,1
E2519,B0436,S585,17:47,19:17,1
E2520,B0436,S585,18:08,19:38,2
E2521,B5834,S585,12:06,13:36,1
E2522,B0610,S585,12:18,13:48,1
E2523,B7826,S585,11:43,13:13,5
E2524,B7826,S585,11:57,13:27,2
E2525,B2739,S019,12:00,13:30,2
E2526,B7826,S585,12:06,13:36,4
E2527,B7826,S585,12:25,13:55,3
E2528,B7826,S585,12:45,14:15,3
E2529,B7826,S585,13:33,15:03,2
E2530,B7826,S585,15:01,16:31,1
E2531,B7826,S585,17:14,18:44,2
E2532,B7826,S585,17:25,18:55,2
E2533,B7826,S585,17:39,19:09,1
E2534,B7826,S585,18:19,19:49,1
E2535,B8009,S585,18:15,19:45,1
E2536,B2739,S019,12:12,13:42,1
E2537,B8822,S585,11:32,13:02,1
E2538,B8822,S585,11:53,13:23,2
E2539,B8822,S585,12:28,13:58,1
E2540,B8822,S585,12:43,14:13,1
E2541,B8822,S585,13:20,14:50,1
E2542,B8822,S585,18:28,19:58,2
E2543,B2739,S019,13:26,14:56,3
E2544,B1762,S586,14:00,15:30,1
E2545,B2242,S586,16:22,17:52,1
E2546,B0436,S586,12:45,14:15,1
E2547,B8822,S586,13:17,14:47,1
E2548,B8822,S587,12:28,13:58,1
E2549,B0436,S588,16:14,17:44,1
E2550,B5834,S588,15:02,16:32,3
E2551,B0610,S588,15:14,16:44,2
E2552,B2739,S019,13:39,15:09,2
E2553,B0773,S588,12:18,13:48,2
E2554,B7826,S588,12:00,13:30,1
E2555,B7826,S588,14:15,15:45,2
E2556,B7826,S588,14:53,16:23,1
E2557,B7826,S588,17:16,18:46,2
E2558,B7826,S588,18:17,19:47,1
E2559,B8822,S588,11:48,13:18,3
E2560,B8822,S588,16:44,18:14,2
E2561,B8822,S588,18:19,19:49,2
E2562,B7826,S589,17:03,18:33,2
E2563,B2739,S019,17:09,18:39,1
E2564,B0436,S590,11:55,13:25,1
E2565,B5834,S590,12:32,14:02,1
E2566,B0773,S590,17:59,19:29,2
E2567,B7826,S590,14:30,16:00,1
E2568,B7826,S590,17:29,18:59,1
E2569,B7826,S590,17:34,19:04,2
E2570,B8822,S590,18:01,19:31,1
E2571,B2739,S019,18:26,19:56,1
E2572,B1762,S591,13:51,15:21,10
E2573,B2242,S591,13:09,14:39,16
E2574,B2242,S591,16:43,18:13,11
E2575,B0436,S591,11:30,13:00,11
E2576,B0436,S591,12:38,14:08,12
E2577,B0436,S591,13:13,14:43,23
E2578,B0436,S591,13:20,14:50,14
E2579,B2853,S019,11:36,13:06,2
E2580,B0773,S591,12:15,13:45,14
E2581,B0773,S591,13:02,14:32,1
E2582,B0773,S591,17:24,18:54,8
E2583,B7826,S591,11:44,13:14,23
E2584,B7826,S591,12:00,13:30,23
E2585,B7826,S591,12:18,13:48,12
E2586,B2853,S019,12:14,13:44,3
E2587,B7826,S591,12:39,14:09,15
E2588,B7826,S591,15:27,16:57,22
E2589,B7826,S591,16:45,18:15,13
E2590,B7826,S591,16:51,18:21,4
E2591,B7826,S591,17:54,19:24,23
E2592,B7826,S591,18:21,19:51,9
E2593,B8009,S591,17:35,19:05,13
E2594,B2853,S019,12:16,13:46,1
E2595,B8822,S591,11:38,13:08,12
E2596,B8822,S591,14:10,15:40,11
E2597,B8822,S591,18:29,19:59,20
E2598,B1762,S592,16:01,17:31,2
E2599,B2036,S592,13:12,14:42,1
E2600,B2036,S592,13:18,14:48,1
E2601,B4658,S005,11:49,13:19,1
E2602,B2853,S019,17:12,18:42,1
E2603,B2036,S592,18:26,19:56,1
E2604,B3310,S592,12:06,13:36,2
E2605,B3310,S592,12:53,14:23,2
E2606,B3310,S592,14:19,15:49,1
E2607,B3310,S592,18:23,19:53,1
E2608,B0436,S592,13:15,14:45,1
E2609,B0436,S592,13:43,15:13,1
E2610,B0436,S592,13:54,15:24,1
E2611,B2853,S019,18:04,19:34,1
E2612,B0773,S592,12:51,14:21,1
E2613,B7826,S592,12:06,13:36,1
E2614,B7826,S592,15:57,17:27,1
E2615,B7826,S592,17:10,18:40,2
E2616,B7826,S592,17:57,19:27,1
E2617,B7826,S592,18:28,19:58,3
E2618,B8822,S592,15:39,17:09,1
E2619,B0947,S592,14:14,15:44,1
E2620,B7826,S593,18:28,19:58,9
E2621,B3148,S019,11:44,13:14,3
E2622,B0610,S594,17:02,18:32,2
E2623,B7826,S594,13:52,15:22,1
E2624,B7826,S594,17:32,19:02,2
E2625,B7826,S594,18:09,19:39,1
E2626,B8009,S594,18:24,19:54,1
E2627,B8822,S594,12:00,13:30,1
E2628,B1762,S595,14:04,15:34,1
E2629,B3148,S019,12:00,13:30,3
E2630,B2242,S595,12:51,14:21,2
E2631,B0436,S595,12:23,13:53,1
E2632,B5834,S595,13:07,14:37,1
E2633,B7826,S595,12:15,13:45,1
E2634,B7826,S595,12:27,13:57,1
E2635,B7826,S595,12:58,14:28,3
E2636,B7826,S595,13:29,14:59,3
E2637,B7826,S595,13:49,15:19,1
E2638,B7826,S595,17:38,19:08,1
E2639,B3148,S019,12:56,14:26,1
E2640,B8822,S595,12:24,13:54,1
E2641,B8822,S595,12:52,14:22,1
E2642,B8822,S595,15:02,16:32,2
E2643,B8822,S595,17:46,19:16,1
E2644,B2242,S596,13:29,14:59,1
E2645,B3148,S019,13:14,14:44,1
E2646,B7826,S596,17:43,19:13,1
E2647,B8822,S596,11:40,13:10,2
E2648,B8822,S596,17:19,18:49,1
E2649,B0947,S596,16:33,18:03,1
E2650,B1762,S597,12:23,13:53,3
E2651,B2242,S597,12:22,13:52,18
E2652,B0436,S597,12:21,13:51,13
E2653,B0436,S597,16:35,18:05,14
E2654,B4676,S597,12:39,14:09,15
E2655,B3148,S019,14:04,15:34,1
E2656,B5834,S597,16:55,18:25,21
E2657,B5834,S597,17:14,18:44,23
E2658,B0773,S597,11:43,13:13,11
E2659,B0773,S597,16:39,18:09,2
E2660,B7826,S597,11:37,13:07,12
E2661,B7826,S597,11:58,13:28,12
E2662,B7826,S597,12:46,14:16,13
